entry_date,rounded_time,price,lmp_westzn,load_value,wind_generation,online_price_adder,surface_temperature,relative_humidity,surface_dewpoint_temperature,wind_chill_temperature,wind_speed,dam_price
9/20/2020,6:30:00,9.56,9.546666667,1005.665,10148.60667,0,17.85,65.2,11.25,17.71959926,13.3,12.13
9/20/2020,6:45:00,8.266666667,8.253333333,982.4025,10323.52667,0,17.725,65.6,11.175,17.56692761,13.3,12.13
9/20/2020,7:00:00,6.82,6.81,959.14,10425.72667,0,17.6,66,11.1,17.41425596,13.3,10.75
9/20/2020,7:15:00,5.4,5.39,948.18,10382.04667,0,17.35,67.025,11.1,17.17879757,12.575,10.75
9/20/2020,7:30:00,4.273333333,4.263333333,937.22,10390.69,0,17.1,68.05,11.1,16.94333918,11.85,10.75
9/20/2020,7:45:00,3.366666667,3.36,926.26,10293.66333,0,16.85,69.075,11.1,16.70788078,11.125,10.75
9/20/2020,8:00:00,2.676666667,2.67,915.3,10221.50333,0,16.6,70.1,11.1,16.47242239,10.4,9.41
9/20/2020,8:15:00,2.193333333,2.19,910.565,10053.80667,0,16.425,71.075,11.15,16.27133969,10.325,9.41
9/20/2020,8:30:00,2.006666667,2,905.83,9950.85,0,16.25,72.05,11.2,16.07025699,10.25,9.41
9/20/2020,8:45:00,0.686666667,0.683333333,901.095,9726.373333,0,16.075,73.025,11.25,15.86917429,10.175,9.41
9/20/2020,9:00:00,-0.3,-0.303333333,896.36,9511.47,0,15.9,74,11.3,15.66809158,10.1,8.27
9/20/2020,9:15:00,1.03,1.023333333,892.4725,9395.436667,0,15.7,74.475,11.2,15.42898558,10.1,8.27
9/20/2020,9:30:00,0.353333333,0.343333333,888.585,9485.383333,0,15.5,74.95,11.1,15.18987957,10.1,8.27
9/20/2020,9:45:00,1.23,1.22,884.6975,9312.813333,0,15.3,75.425,11,14.95077357,10.1,8.27
9/20/2020,10:00:00,1.47,1.46,880.81,9306.256667,0,15.1,75.9,10.9,14.71166756,10.1,8.14
9/20/2020,10:15:00,4.046666667,4.036666667,880.23,9184.103333,0,14.95,76.875,10.925,14.58400176,9.725,8.14
9/20/2020,10:30:00,4.076666667,4.066666667,879.65,9084.353333,0,14.8,77.85,10.95,14.45633596,9.35,8.14
9/20/2020,10:45:00,4.083333333,4.073333333,879.07,8885.37,0,14.65,78.825,10.975,14.32867016,8.975,8.14
9/20/2020,11:00:00,4.056666667,4.046666667,878.49,8685.103333,0,14.5,79.8,11,14.20100436,8.6,9.59
9/20/2020,11:15:00,4.063333333,4.053333333,885.405,8475.08,0,14.275,81.025,11.025,13.94723506,8.525,9.59
9/20/2020,11:30:00,4.646666667,4.64,892.32,8218.876667,0,14.05,82.25,11.05,13.69346576,8.45,9.59
9/20/2020,11:45:00,7.083333333,7.076666667,899.235,7892.666667,0,13.825,83.475,11.075,13.43969646,8.375,9.59
9/20/2020,12:00:00,5.51,5.51,906.15,7606.013333,0,13.6,84.7,11.1,13.18592716,8.3,12.54
9/20/2020,12:15:00,6.493333333,6.493333333,908.65,7205.246667,0,13.725,84.6,11.225,13.33315002,8.3,12.54
9/20/2020,12:30:00,7.36,7.36,911.15,6781.466667,0,13.85,84.5,11.35,13.48037287,8.3,12.54
9/20/2020,12:45:00,7.75,7.75,913.65,6500.286667,0,13.975,84.4,11.475,13.62759573,8.3,12.54
9/20/2020,13:00:00,9.2,9.2,916.15,6265.41,0,14.1,84.3,11.6,13.77481859,8.3,11.75
9/20/2020,13:15:00,9.12,9.12,920.7775,6036.156667,0,14.775,82.2,11.825,14.46483438,9.275,11.75
9/20/2020,13:30:00,10.64333333,10.64333333,925.405,5751.326667,0,15.45,80.1,12.05,15.15485016,10.25,11.75
9/20/2020,13:45:00,11.32333333,11.32333333,930.0325,5384.646667,0,16.125,78,12.275,15.84486595,11.225,11.75
9/20/2020,14:00:00,11.70666667,11.70666667,934.66,4897.893333,0,16.8,75.9,12.5,16.53488174,12.2,12.45
9/20/2020,14:15:00,12.11666667,12.11666667,937.1975,4303.12,0,17.45,72.925,12.5,17.21289652,14.1,12.45
9/20/2020,14:30:00,12.73,12.73,939.735,3619.79,0,18.1,69.95,12.5,17.8909113,16,12.45
9/20/2020,14:45:00,13.73666667,13.73666667,942.2725,3134.3,0,18.75,66.975,12.5,18.56892609,17.9,12.45
9/20/2020,15:00:00,14.53,14.53,944.81,3048.993333,0,19.4,64,12.5,19.24694087,19.8,14.27
9/20/2020,15:15:00,14.35,14.13666667,954.98,3089.213333,0,19.95,62.05,12.525,19.96149781,19.25,14.27
9/20/2020,15:30:00,14.70666667,14.49333333,965.15,3108.966667,0,20.5,60.1,12.55,20.67605476,18.7,14.27
9/20/2020,15:45:00,14.95666667,14.73,975.32,3082.973333,0,21.05,58.15,12.575,21.3906117,18.15,14.27
9/20/2020,16:00:00,15.64666667,15.40666667,985.49,2985.16,0,21.6,56.2,12.6,22.10516864,17.6,14.4
9/20/2020,16:15:00,15.68666667,15.44333333,1000.865,2889.55,0,22.1,54.25,12.475,22.77792729,16.175,14.4
9/20/2020,16:30:00,16.01333333,15.76666667,1016.24,2872.3,0,22.6,52.3,12.35,23.45068594,14.75,14.4
9/20/2020,16:45:00,15.91666667,15.67,1031.615,2947.24,0,23.1,50.35,12.225,24.12344459,13.325,14.4
9/20/2020,17:00:00,15.84333333,15.6,1046.99,3112.4,0,23.6,48.4,12.1,24.79620324,11.9,15.13
9/20/2020,17:15:00,15.89333333,15.65,1058.085,3298.9,0,23.975,46.825,11.925,25.27975997,11,15.13
9/20/2020,17:30:00,15.97666667,15.73,1069.18,3500.236667,0,24.35,45.25,11.75,25.7633167,10.1,15.13
9/20/2020,17:45:00,15.99,15.74,1080.275,3700.406667,0,24.725,43.675,11.575,26.24687343,9.2,15.13
9/20/2020,18:00:00,15.96666667,15.71666667,1091.37,3841.25,0,25.1,42.1,11.4,26.73043016,8.3,15.26
9/20/2020,18:15:00,15.79333333,15.55333333,1102.7125,4039.543333,0,25.45,40.9,11.2,27.13300009,8.75,15.26
9/20/2020,18:30:00,15.85,15.6,1114.055,4276.096667,0,25.8,39.7,11,27.53557002,9.2,15.26
9/20/2020,18:45:00,15.93333333,15.68333333,1125.3975,4394.666667,0,26.15,38.5,10.8,27.93813995,9.65,15.26
9/20/2020,19:00:00,16.03,15.77333333,1136.74,4510.733333,0,26.5,37.3,10.6,28.34070988,10.1,16.96
9/20/2020,19:15:00,15.9,15.64666667,1146.67,4602.703333,0,26.775,36,10.35,28.66474275,10.625,16.96
9/20/2020,19:30:00,15.94333333,15.69,1156.6,4680.27,0,27.05,34.7,10.1,28.98877562,11.15,16.96
9/20/2020,19:45:00,16.13,15.86666667,1166.53,4668.05,0,27.325,33.4,9.85,29.31280848,11.675,16.96
9/20/2020,20:00:00,16.23,15.97,1176.46,4612.293333,0,27.6,32.1,9.6,29.63684135,12.2,17.57
9/20/2020,20:15:00,16.13,15.87,1189.69,4659.78,0,27.8,31.375,9.4,29.87947023,12.2,17.57
9/20/2020,20:30:00,16.3,16.03333333,1202.92,4752.79,0,28,30.65,9.2,30.12209911,12.2,17.57
9/20/2020,20:45:00,16.51333333,16.24666667,1216.15,4855.793333,0,28.2,29.925,9,30.364728,12.2,17.57
9/20/2020,21:00:00,16.62333333,16.35333333,1229.38,5005.7,0,28.4,29.2,8.8,30.60735688,12.2,18.66
9/20/2020,21:15:00,16.64333333,16.37666667,1245.53,5155.86,0,28.5,28.9,8.725,30.72892659,12.475,18.66
9/20/2020,21:30:00,16.68,16.41,1261.68,5256.253333,0,28.6,28.6,8.65,30.8504963,12.75,18.66
9/20/2020,21:45:00,16.63666667,16.37,1277.83,5439.776667,0,28.7,28.3,8.575,30.97206601,13.025,18.66
9/20/2020,22:00:00,16.66333333,16.39666667,1293.98,5646.55,0,28.8,28,8.5,31.09363572,13.3,19.04
9/20/2020,22:15:00,17.03,16.75,1305.725,5654.416667,0,28.675,27.775,8.275,30.93999187,13.675,19.04
9/20/2020,22:30:00,17.13333333,16.95,1317.47,5739.13,0,28.55,27.55,8.05,30.78634802,14.05,19.04
9/20/2020,22:45:00,17.09666667,17.09666667,1329.215,5880.76,0,28.425,27.325,7.825,30.63270418,14.425,19.04
9/20/2020,23:00:00,17.14,17.14,1340.96,5943.956667,0,28.3,27.1,7.6,30.47906033,14.8,17.43
9/20/2020,23:15:00,17.22666667,17.22666667,1355.6025,6001.223333,0,27.875,27.8,7.6,29.95456168,14.875,17.43
9/20/2020,23:30:00,17.33333333,17.33333333,1370.245,6012.576667,0,27.45,28.5,7.6,29.43006304,14.95,17.43
9/20/2020,23:45:00,17.30666667,17.30666667,1384.8875,6036.8,0,27.025,29.2,7.6,28.90556439,15.025,17.43
9/21/2020,0:00:00,17.33333333,17.33333333,1399.53,6070.596667,0,26.6,29.9,7.6,28.38106574,15.1,17.1
9/21/2020,0:15:00,17.41666667,17.41666667,1397.255,6120.523333,0,26.075,30.9,7.6,27.76675194,14.025,17.1
9/21/2020,0:30:00,17.39,17.39,1394.98,6259.44,0,25.55,31.9,7.6,27.15243814,12.95,17.1
9/21/2020,0:45:00,58.06333333,143.65,1392.705,6597.82,0,25.025,32.9,7.6,26.53812433,11.875,17.1
9/21/2020,1:00:00,60.1,151.0566667,1390.43,7182.536667,0,24.5,33.9,7.6,25.92381053,10.8,19.94
9/21/2020,1:15:00,46.60333333,110.27,1384.8625,7822.833333,0,23.875,35.225,7.575,25.17273695,10.8,19.94
9/21/2020,1:30:00,24.37,42.29333333,1379.295,8454.076667,0,23.25,36.55,7.55,24.42166337,10.8,19.94
9/21/2020,1:45:00,18.45666667,25.00333333,1373.7275,9136.94,0,22.625,37.875,7.525,23.67058979,10.8,19.94
9/21/2020,2:00:00,25.20666667,47.02,1368.16,9572.546667,0,22,39.2,7.5,22.91951622,10.8,20.21
9/21/2020,2:15:00,30.13,61.39,1341.995,9753.753333,0,21.625,40.45,7.6,22.450324,11.075,20.21
9/21/2020,2:30:00,27.21,52.94,1315.83,9978.476667,0,21.25,41.7,7.7,21.98113179,11.35,20.21
9/21/2020,2:45:00,14.12666667,14.1,1289.665,10092.15,0,20.875,42.95,7.8,21.51193958,11.625,20.21
9/21/2020,3:00:00,13.46333333,13.43666667,1263.5,10166.11,0,20.5,44.2,7.9,21.04274736,11.9,17.06
9/21/2020,3:15:00,14.03666667,14.00666667,1238.9625,10339.08667,0,20.15,44.825,7.8,20.62666671,11.8,17.06
9/21/2020,3:30:00,13.01,12.98,1214.425,10480.74333,0,19.8,45.45,7.7,20.21058605,11.7,17.06
9/21/2020,3:45:00,11.53666667,11.51,1189.8875,10818.6,0,19.45,46.075,7.6,19.79450539,11.6,17.06
9/21/2020,4:00:00,10.80666667,10.77666667,1165.35,11079.56667,0,19.1,46.7,7.5,19.37842474,11.5,15.1
9/21/2020,4:15:00,10.34666667,10.32,1144.3525,11257.88333,0,18.9,47.375,7.525,19.10112285,11.95,15.1
9/21/2020,4:30:00,9.65,9.623333333,1123.355,11304.89667,0,18.7,48.05,7.55,18.82382097,12.4,15.1
9/21/2020,4:45:00,8.69,8.663333333,1102.3575,11246.26333,0,18.5,48.725,7.575,18.54651908,12.85,15.1
9/21/2020,5:00:00,8.603333333,8.583333333,1081.36,11106.84333,0,18.3,49.4,7.6,18.2692172,13.3,11.59
9/21/2020,5:15:00,10.94666667,10.91666667,1059.0575,10843.14333,0,18.1,50.275,7.65,18.00349698,13.575,11.59
9/21/2020,5:30:00,12.36333333,12.33333333,1036.755,10611.84333,0,17.9,51.15,7.7,17.73777677,13.85,11.59
9/21/2020,5:45:00,11.63,11.6,1014.4525,10348.4,0,17.7,52.025,7.75,17.47205656,14.125,11.59
9/21/2020,6:00:00,11.11,11.08,992.15,10271.63,0,17.5,52.9,7.8,17.20633635,14.4,10.87
9/21/2020,6:15:00,11.09,11.07666667,978.245,10210.02333,0,17.275,53.45,7.75,16.96857194,13.95,10.87
9/21/2020,6:30:00,11.08,11.06666667,964.34,9987.696667,0,17.05,54,7.7,16.73080753,13.5,10.87
9/21/2020,6:45:00,11.07333333,11.05666667,950.435,9722.47,0,16.825,54.55,7.65,16.49304312,13.05,10.87
9/21/2020,7:00:00,10.99,10.98,936.53,9489.69,0,16.6,55.1,7.6,16.25527872,12.6,10.36
9/21/2020,7:15:00,11.14333333,11.13,928.0425,9143.8,0,16.425,55.725,7.6,16.07790366,12.25,10.36
9/21/2020,7:30:00,11.34333333,11.32666667,919.555,8837.486667,0,16.25,56.35,7.6,15.90052861,11.9,10.36
9/21/2020,7:45:00,11.40666667,11.38666667,911.0675,8549.336667,0,16.075,56.975,7.6,15.72315356,11.55,10.36
9/21/2020,8:00:00,11.36,11.34333333,902.58,8303.11,0,15.9,57.6,7.6,15.54577851,11.2,9.76
9/21/2020,8:15:00,11.76333333,11.74666667,899.58,8166.34,0,15.675,58.275,7.55,15.27463017,11.2,9.76
9/21/2020,8:30:00,12.11333333,12.09666667,896.58,7965.456667,0,15.45,58.95,7.5,15.00348182,11.2,9.76
9/21/2020,8:45:00,12.08333333,12.06333333,893.58,7790.4,0,15.225,59.625,7.45,14.73233348,11.2,9.76
9/21/2020,9:00:00,11.55,11.54,890.58,7606.06,0,15,60.3,7.4,14.46118513,11.2,10.79
9/21/2020,9:15:00,11.39,11.38333333,897.8925,7474.883333,0,14.725,61.325,7.375,14.21899712,10.55,10.79
9/21/2020,9:30:00,11.94333333,11.94333333,905.205,7284.016667,0,14.45,62.35,7.35,13.9768091,9.9,10.79
9/21/2020,9:45:00,12.32333333,12.32333333,912.5175,7083.886667,0,14.175,63.375,7.325,13.73462108,9.25,10.79
9/21/2020,10:00:00,13.19333333,13.19333333,919.83,6797.436667,0,13.9,64.4,7.3,13.49243307,8.6,10.81
9/21/2020,10:15:00,15.19666667,15.19666667,927.175,6538.686667,0,13.65,65.3,7.25,13.18108672,8.7,10.81
9/21/2020,10:30:00,15.69333333,15.69333333,934.52,6327.72,0,13.4,66.2,7.2,12.86974037,8.8,10.81
9/21/2020,10:45:00,16.28666667,16.28666667,941.865,6249.28,0,13.15,67.1,7.15,12.55839402,8.9,10.81
9/21/2020,11:00:00,15.06,15.06,949.21,6156.243333,0,12.9,68,7.1,12.24704767,9,12.57
9/21/2020,11:15:00,16.7,16.7,967.485,6106.276667,0,12.625,69.325,7.1,11.97023969,8.725,12.57
9/21/2020,11:30:00,17.02,17.02,985.76,6053.39,0,12.35,70.65,7.1,11.69343171,8.45,12.57
9/21/2020,11:45:00,16.61,16.61,1004.035,5984.51,0,12.075,71.975,7.1,11.41662373,8.175,12.57
9/21/2020,12:00:00,16.68333333,16.68333333,1022.31,5974.93,0,11.8,73.3,7.1,11.13981575,7.9,16.48
9/21/2020,12:15:00,16.64333333,16.64333333,1036.4175,5913.46,0,11.825,73.2,7.1,11.12036463,8.175,16.48
9/21/2020,12:30:00,16.65333333,16.65333333,1050.525,5825.553333,0,11.85,73.1,7.1,11.1009135,8.45,16.48
9/21/2020,12:45:00,16.71333333,16.71333333,1064.6325,5694.773333,0,11.875,73,7.1,11.08146237,8.725,16.48
9/21/2020,13:00:00,16.66333333,16.66333333,1078.74,5569.163333,0,11.9,72.9,7.1,11.06201124,9,27.21
9/21/2020,13:15:00,16.9,16.9,1079.5025,5417.263333,0,12.9,69.45,7.3,12.26009277,8.9,27.21
9/21/2020,13:30:00,16.86666667,16.86666667,1080.265,5213.436667,0,13.9,66,7.5,13.4581743,8.8,27.21
9/21/2020,13:45:00,16.71666667,16.71666667,1081.0275,5024.573333,0,14.9,62.55,7.7,14.65625583,8.7,27.21
9/21/2020,14:00:00,16.64666667,16.64666667,1081.79,4843.866667,0,15.9,59.1,7.9,15.85433736,8.6,18.61
9/21/2020,14:15:00,16.41333333,16.41333333,1081.8125,4694.203333,0,16.825,56.35,8.025,16.87901161,9.425,18.61
9/21/2020,14:30:00,16.70666667,16.70666667,1081.835,4452.613333,0,17.75,53.6,8.15,17.90368586,10.25,18.61
9/21/2020,14:45:00,16.74666667,16.74666667,1081.8575,4285.19,0,18.675,50.85,8.275,18.92836012,11.075,18.61
9/21/2020,15:00:00,16.74,16.57333333,1081.88,4434.163333,0,19.6,48.1,8.4,19.95303437,11.9,16.23
9/21/2020,15:15:00,16.61666667,16.37,1084.88,4709.67,0,20.2,46.025,8.2,20.67558394,11.975,16.23
9/21/2020,15:30:00,16.63333333,16.38666667,1087.88,4906.996667,0,20.8,43.95,8,21.39813351,12.05,16.23
9/21/2020,15:45:00,16.83333333,16.58,1090.88,4919.03,0,21.4,41.875,7.8,22.12068309,12.125,16.23
9/21/2020,16:00:00,16.54,16.29666667,1093.88,5067.906667,0,22,39.8,7.6,22.84323266,12.2,15.11
9/21/2020,16:15:00,16.76,16.51,1095.1225,5134.816667,0,22.525,38.25,7.475,23.47322038,12.4,15.11
9/21/2020,16:30:00,16.63666667,16.39,1096.365,5105.03,0,23.05,36.7,7.35,24.1032081,12.6,15.11
9/21/2020,16:45:00,16.4,16.15,1097.6075,5117.853333,0,23.575,35.15,7.225,24.73319582,12.8,15.11
9/21/2020,17:00:00,16.37666667,16.13,1098.85,5092.756667,0,24.1,33.6,7.1,25.36318354,13,18.04
9/21/2020,17:15:00,16.75333333,16.48666667,1099.26,5107.83,0,24.475,32.325,6.825,25.85221805,11.825,18.04
9/21/2020,17:30:00,16.94,16.67,1099.67,5178.903333,0,24.85,31.05,6.55,26.34125256,10.65,18.04
9/21/2020,17:45:00,17,16.73,1100.08,5264.966667,0,25.225,29.775,6.275,26.83028708,9.475,18.04
9/21/2020,18:00:00,16.69333333,16.43666667,1100.49,5318.216667,0,25.6,28.5,6,27.31932159,8.3,18.11
9/21/2020,18:15:00,16.5,16.24,1110.28,5339.773333,0,25.975,27.15,5.575,27.75813242,8.475,18.11
9/21/2020,18:30:00,16.5,16.24333333,1120.07,5515.186667,0,26.35,25.8,5.15,28.19694326,8.65,18.11
9/21/2020,18:45:00,16.07333333,15.82333333,1129.86,5553.13,0,26.725,24.45,4.725,28.63575409,8.825,18.11
9/21/2020,19:00:00,15.92333333,15.67666667,1139.65,5755.816667,0,27.1,23.1,4.3,29.07456492,9,19.37
9/21/2020,19:15:00,15.76333333,15.52,1139.395,5787.146667,0,27.325,22.1,3.8,29.34316375,8.725,19.37
9/21/2020,19:30:00,15.75333333,15.50666667,1139.14,5811.413333,0,27.55,21.1,3.3,29.61176258,8.45,19.37
9/21/2020,19:45:00,15.21,14.97,1138.885,5972.786667,0,27.775,20.1,2.8,29.88036141,8.175,19.37
9/21/2020,20:00:00,15.13666667,14.89666667,1138.63,6129.32,0,28,19.1,2.3,30.14896024,7.9,19.97
9/21/2020,20:15:00,14.98,14.74,1144.4925,6219.83,0,28.25,18.375,1.925,30.44093721,7.55,19.97
9/21/2020,20:30:00,15.14666667,14.90666667,1150.355,6317.183333,0,28.5,17.65,1.55,30.73291418,7.2,19.97
9/21/2020,20:45:00,15.26,15.02,1156.2175,5607.93,0,28.75,16.925,1.175,31.02489116,6.85,19.97
9/21/2020,21:00:00,14.82333333,14.59333333,1162.08,6462.6,0,29,16.2,0.8,31.31686813,6.5,20.84
9/21/2020,21:15:00,14.67333333,14.44333333,1176.06,6509.116667,0,29.075,15.875,0.575,31.40420624,6.575,20.84
9/21/2020,21:30:00,14.75666667,14.52,1190.04,6542.22,0,29.15,15.55,0.35,31.49154436,6.65,20.84
9/21/2020,21:45:00,14.7,14.47,1204.02,6651.056667,0,29.225,15.225,0.125,31.57888247,6.725,20.84
9/21/2020,22:00:00,14.89666667,14.66333333,1218,6552.836667,0,29.3,14.9,-0.1,31.66622059,6.8,21.82
9/21/2020,22:15:00,14.82333333,14.59333333,1227.0975,6506.16,0,29.125,14.9,-0.225,31.46298078,7,21.82
9/21/2020,22:30:00,15.38333333,15.14,1236.195,6347.043333,0,28.95,14.9,-0.35,31.25974097,7.2,21.82
9/21/2020,22:45:00,15.32,15.08,1245.2925,6318.483333,0,28.775,14.9,-0.475,31.05650116,7.4,21.82
9/21/2020,23:00:00,15.39333333,15.14666667,1254.39,6411.336667,0,28.6,14.9,-0.6,30.85326135,7.6,22.5
9/21/2020,23:15:00,15.92,15.83333333,1260.235,6343.133333,0,28.35,15.425,-0.375,30.55131911,8.5,22.5
9/21/2020,23:30:00,16.21,16.21,1266.08,6257.753333,0,28.1,15.95,-0.15,30.24937688,9.4,22.5
9/21/2020,23:45:00,16.33,16.33,1271.925,6290.163333,0,27.85,16.475,0.075,29.94743464,10.3,22.5
9/22/2020,0:00:00,16.44,16.44,1277.77,6354.263333,0,27.6,17,0.3,29.64549241,11.2,17.63
9/22/2020,0:15:00,16.80666667,16.80666667,1291.3475,6274.54,0,26.775,18.975,0.975,28.65498605,11.1,17.63
9/22/2020,0:30:00,17.15666667,17.15666667,1304.925,6235.406667,0,25.95,20.95,1.65,27.6644797,11,17.63
9/22/2020,0:45:00,59.01,111.1466667,1318.5025,6273.613333,0,25.125,22.925,2.325,26.67397334,10.9,17.63
9/22/2020,1:00:00,79.81,157.81,1332.08,6435.993333,0,24.3,24.9,3,25.68346699,10.8,28.44
9/22/2020,1:15:00,53.45333333,99.75,1340.6475,6679.5,0,23.725,26.95,3.5,24.95142436,11.6,28.44
9/22/2020,1:30:00,19.58666667,23.86666667,1349.215,7048.276667,0,23.15,29,4,24.21938173,12.4,28.44
9/22/2020,1:45:00,16.82333333,17.85666667,1357.7825,7309.76,0,22.575,31.05,4.5,23.4873391,13.2,28.44
9/22/2020,2:00:00,22.82,31.37666667,1366.35,7511.32,0,22,33.1,5,22.75529647,14,30.12
9/22/2020,2:15:00,16.80666667,17.80666667,1349.2275,7770.276667,0,21.725,36.45,5.975,22.38557334,14.65,30.12
9/22/2020,2:30:00,15.90666667,15.88666667,1332.105,7942.116667,0,21.45,39.8,6.95,22.01585021,15.3,30.12
9/22/2020,2:45:00,15.27333333,15.25666667,1314.9825,7978.08,0,21.175,43.15,7.925,21.64612707,15.95,30.12
9/22/2020,3:00:00,15.05333333,15.02666667,1297.86,7849.036667,0,20.9,46.5,8.9,21.27640394,16.6,21.49
9/22/2020,3:15:00,14.81333333,14.78333333,1269.7925,7678.956667,0,20.5,49.15,9.325,20.79066072,16.4,21.49
9/22/2020,3:30:00,14.5,14.47,1241.725,7641.94,0,20.1,51.8,9.75,20.3049175,16.2,21.49
9/22/2020,3:45:00,13.76333333,13.73666667,1213.6575,7602.05,0,19.7,54.45,10.175,19.81917428,16,21.49
9/22/2020,4:00:00,13.40333333,13.38,1185.59,7435.033333,0,19.3,57.1,10.6,19.33343107,15.8,16.87
9/22/2020,4:15:00,12.58,12.56,1158.545,7398.24,0,18.975,58.825,10.725,18.98956515,15,16.87
9/22/2020,4:30:00,12.40333333,12.38333333,1131.5,7366.72,0,18.65,60.55,10.85,18.64569924,14.2,16.87
9/22/2020,4:45:00,12.96,12.94333333,1104.455,7293.59,0,18.325,62.275,10.975,18.30183333,13.4,16.87
9/22/2020,5:00:00,12.66666667,12.65333333,1077.41,7161.35,0,18,64,11.1,17.95796742,12.6,17.66
9/22/2020,5:15:00,13.95333333,13.95333333,1057.99,7079.506667,0,17.7,65.6,11.175,17.66547626,11.875,17.66
9/22/2020,5:30:00,13.68666667,13.68666667,1038.57,6945.296667,0,17.4,67.2,11.25,17.37298509,11.15,17.66
9/22/2020,5:45:00,13.51333333,13.51333333,1019.15,6763.346667,0,17.1,68.8,11.325,17.08049393,10.425,17.66
9/22/2020,6:00:00,13.10666667,13.10666667,999.73,6556.953333,0,16.8,70.4,11.4,16.78800277,9.7,13.73
9/22/2020,6:15:00,12.73666667,12.73666667,987.47,6390.97,0,16.5,71.4,11.3,16.57771983,8.725,13.73
9/22/2020,6:30:00,12.54333333,12.54333333,975.21,6275.626667,0,16.2,72.4,11.2,16.3674369,7.75,13.73
9/22/2020,6:45:00,12.47333333,12.47333333,962.95,6081.886667,0,15.9,73.4,11.1,16.15715396,6.775,13.73
9/22/2020,7:00:00,12.64,12.64,950.69,5811.873333,0,15.6,74.4,11,15.94687103,5.8,13.19
9/22/2020,7:15:00,13.54333333,13.54333333,950.515,5493.49,0,15.4,75.15,10.975,15.70275223,5.875,13.19
9/22/2020,7:30:00,13.58333333,13.58333333,950.34,5212.16,0,15.2,75.9,10.95,15.45863343,5.95,13.19
9/22/2020,7:45:00,13.77333333,13.77333333,950.165,5003.973333,0,15,76.65,10.925,15.21451464,6.025,13.19
9/22/2020,8:00:00,13.59333333,13.59333333,949.99,4792.346667,0,14.8,77.4,10.9,14.97039584,6.1,12.02
9/22/2020,8:15:00,13.69,13.69,952.3125,4670.05,0,14.5,78.925,10.9,14.57143399,6.375,12.02
9/22/2020,8:30:00,13.78333333,13.78333333,954.635,4532.37,0,14.2,80.45,10.9,14.17247215,6.65,12.02
9/22/2020,8:45:00,14.11,14.11,956.9575,4323.69,0,13.9,81.975,10.9,13.7735103,6.925,12.02
9/22/2020,9:00:00,14.36,14.36,959.28,4135.42,0,13.6,83.5,10.9,13.37454845,7.2,12.56
9/22/2020,9:15:00,14.72333333,14.72333333,963.1975,3979.026667,0,13.45,83.5,10.75,13.19975774,7.2,12.56
9/22/2020,9:30:00,14.86,14.86,967.115,3870.633333,0,13.3,83.5,10.6,13.02496702,7.2,12.56
9/22/2020,9:45:00,14.83666667,14.83666667,971.0325,3824.97,0,13.15,83.5,10.45,12.8501763,7.2,12.56
9/22/2020,10:00:00,15.59333333,15.59333333,974.95,3733.926667,0,13,83.5,10.3,12.67538559,7.2,13.12
9/22/2020,10:15:00,16.50666667,16.50666667,985.5625,3539.663333,0,12.9,83.925,10.25,12.63317122,6.85,13.12
9/22/2020,10:30:00,16.62,16.62,996.175,3319.006667,0,12.8,84.35,10.2,12.59095685,6.5,13.12
9/22/2020,10:45:00,16.60666667,16.60666667,1006.7875,3222.683333,0,12.7,84.775,10.15,12.54874248,6.15,13.12
9/22/2020,11:00:00,16.62333333,16.62333333,1017.4,3181.723333,0,12.6,85.2,10.1,12.50652811,5.8,15.38
9/22/2020,11:15:00,17.26666667,17.26666667,1034.715,3178.35,0,12.475,85.95,10.175,12.26697843,6.25,15.38
9/22/2020,11:30:00,17.30666667,17.30666667,1052.03,3175.47,0,12.35,86.7,10.25,12.02742875,6.7,15.38
9/22/2020,11:45:00,17.29333333,17.29333333,1069.345,3116.26,0,12.225,87.45,10.325,11.78787907,7.15,15.38
9/22/2020,12:00:00,17.39,17.39,1086.66,3059.62,0,12.1,88.2,10.4,11.5483294,7.6,20.84
9/22/2020,12:15:00,17.33333333,17.33333333,1093.115,3004.033333,0,12.225,87.975,10.45,11.7135663,7.5,20.84
9/22/2020,12:30:00,17.32333333,17.32333333,1099.57,3011.61,0,12.35,87.75,10.5,11.87880321,7.4,20.84
9/22/2020,12:45:00,16.99,16.99,1106.025,3087.746667,0,12.475,87.525,10.55,12.04404011,7.3,20.84
9/22/2020,13:00:00,16.77666667,16.77666667,1112.48,3094.173333,0,12.6,87.3,10.6,12.20927701,7.2,17.85
9/22/2020,13:15:00,17.02,17.02,1104.38,3063.54,0,13.55,84.65,11.025,13.41086303,6.65,17.85
9/22/2020,13:30:00,16.68666667,16.68666667,1096.28,3034.386667,0,14.5,82,11.45,14.61244905,6.1,17.85
9/22/2020,13:45:00,16.57,16.57,1088.18,2998.69,0,15.45,79.35,11.875,15.81403507,5.55,17.85
9/22/2020,14:00:00,16.23333333,16.23333333,1080.08,2826.453333,0,16.4,76.7,12.3,17.01562109,5,15.5
9/22/2020,14:15:00,16.02333333,16.02333333,1081.9375,2782.536667,0,17.325,73.775,12.575,18.07582501,4.925,15.5
9/22/2020,14:30:00,16.21666667,16.21666667,1083.795,2753.33,0,18.25,70.85,12.85,19.13602893,4.85,15.5
